sasdate,RPI,INDPRO,UNRATE,UEMPLT5,UEMPMEAN,DPCERA3M086SBEA,M2REAL,AAA,CPIAUCSL,S&P div yield
1/1/1959,2289.8,21.9289,6.0,1574,16.3,18.191,987.9,4.12,29.01,3.1583423230000003
2/1/1959,2299.6,22.3584,5.9,1554,15.5,18.38,992.1,4.14,29.0,3.219517984
3/1/1959,2314.4,22.6805,5.6,1459,15.3,18.555,998.3,4.13,28.97,3.151709402
4/1/1959,2328.5,23.1636,5.2,1494,14.9,18.488,1001.0,4.23,28.98,3.11150613
5/1/1959,2342.5,23.5125,5.1,1479,14.7,18.71,1006.2,4.37,29.04,3.076828847
6/1/1959,2350.3,23.5394,5.0,1522,14.9,18.779,1010.3,4.46,29.11,3.1152105810000004
7/1/1959,2348.5,22.9757,5.1,1591,14.3,18.715999999999998,1012.7,4.47,29.15,3.0074824239999995
8/1/1959,2335.8,22.1973,5.2,1607,13.7,18.828,1015.8,4.43,29.18,3.035909091
9/1/1959,2336.7,22.1705,5.5,1602,13.7,19.017,1014.4,4.52,29.25,3.172655565
10/1/1959,2340.8,22.0094,5.7,1750,12.9,18.887,1010.2,4.57,29.35,3.187140351
11/1/1959,2358.3,22.1436,5.8,1745,13.1,18.879,1012.3,4.56,29.35,3.185968897
12/1/1959,2380.9,23.5125,5.3,1657,13.1,18.858,1012.6,4.58,29.41,3.098543854
1/1/1960,2391.2,24.1298,5.2,1638,13.5,18.91,1015.3,4.61,29.37,3.216732724
2/1/1960,2392.8,23.9151,4.8,1431,13.1,18.993,1015.0,4.56,29.41,3.4122086769999997
3/1/1960,2397.2,23.7004,5.4,1666,13.0,19.262,1018.0,4.49,29.41,3.525990549
4/1/1960,2405.6,23.5125,5.2,1735,12.6,19.56,1015.9,4.45,29.54,3.48704468
5/1/1960,2411.7,23.4857,5.1,1718,11.9,19.166,1017.6,4.46,29.57,3.525298805
6/1/1960,2412.8,23.1904,5.4,1738,11.9,19.160999999999998,1020.9,4.45,29.61,3.405518687
7/1/1960,2415.3,23.1099,5.5,1709,12.6,19.2,1029.1,4.41,29.55,3.492120344
8/1/1960,2414.0,23.0831,5.6,1746,12.2,19.182000000000002,1036.5,4.28,29.61,3.450716687
9/1/1960,2417.6,22.8415,5.5,1677,12.9,19.274,1041.5,4.25,29.61,3.557744937
10/1/1960,2424.5,22.8147,6.1,1766,13.5,19.367,1040.3,4.3,29.75,3.629257398
11/1/1960,2413.5,22.4926,6.1,1718,13.9,19.3,1044.0,4.31,29.78,3.515413737
12/1/1960,2401.0,22.0631,6.6,2102,12.4,19.064,1048.0,4.35,29.81,3.433098592
1/1/1961,2424.5,22.09,6.6,1884,13.7,19.112000000000002,1052.6,4.32,29.84,3.259661755
2/1/1961,2434.1,22.0631,6.9,2037,13.6,19.183,1060.7,4.27,29.84,3.125832395
3/1/1961,2443.3,22.1973,6.9,1863,14.1,19.421,1066.7,4.22,29.84,3.025577043
4/1/1961,2449.2,22.6536,7.0,1729,15.5,19.430999999999997,1073.1,4.25,29.81,2.946984657
5/1/1961,2467.6,23.0025,7.1,1748,15.6,19.549,1079.8,4.27,29.84,2.917293233
6/1/1961,2491.2,23.3246,6.9,1841,16.2,19.596,1086.8,4.33,29.84,2.956415727
7/1/1961,2498.9,23.593000000000004,7.0,1789,17.3,19.537,1088.2,4.41,29.92,2.97474022
8/1/1961,2499.6,23.8078,6.6,1701,17.0,19.607,1094.2,4.45,29.94,2.881442691
9/1/1961,2502.8,23.7809,6.7,1859,16.1,19.715999999999998,1099.1,4.45,29.98,2.914064823
10/1/1961,2526.7,24.2372,6.5,1811,15.9,19.84,1104.4,4.42,29.98,2.911764706
11/1/1961,2550.1,24.613000000000003,6.1,1638,17.0,20.031,1112.1,4.39,29.98,2.813731007
12/1/1961,2564.5,24.8277,6.0,1734,15.8,20.17,1118.0,4.42,30.01,2.8157234460000002
1/1/1962,2561.2,24.613000000000003,5.8,1701,15.3,20.176,1123.5,4.42,30.04,2.934226147
2/1/1962,2572.8,25.0156,5.5,1504,16.0,20.167,1129.5,4.42,30.11,2.895656508
3/1/1962,2590.1,25.1498,5.6,1721,15.0,20.335,1137.2,4.39,30.17,2.9022620569999997
4/1/1962,2602.9,25.2035,5.6,1629,14.9,20.405,1143.7,4.33,30.21,3.007597355
5/1/1962,2605.8,25.1766,5.5,1543,15.5,20.561,1149.1,4.28,30.24,3.2597713919999998
6/1/1962,2611.4,25.123,5.5,1598,15.1,20.458,1156.2,4.28,30.21,3.7030379289999997
7/1/1962,2622.9,25.3645,5.4,1592,14.6,20.525,1160.8,4.34,30.22,3.62764613
8/1/1962,2626.5,25.3914,5.7,1731,14.5,20.583000000000002,1165.1,4.35,30.28,3.542942584
9/1/1962,2627.7,25.5524,5.6,1749,14.1,20.814,1166.7,4.32,30.42,3.586206897
10/1/1962,2640.6,25.5793,5.4,1636,14.1,20.712,1175.8,4.28,30.38,3.7327220939999997
11/1/1962,2652.4,25.6866,5.7,1838,13.3,20.986,1184.3,4.25,30.38,3.5198700869999997
12/1/1962,2664.6,25.6866,5.5,1732,13.6,21.101999999999997,1193.9,4.24,30.38,3.400383142
1/1/1963,2680.6,25.8745,5.7,1730,13.8,21.090999999999998,1199.7,4.21,30.44,3.2841530889999997
2/1/1963,2665.9,26.1698,5.9,1858,14.1,21.013,1207.0,4.19,30.48,3.251410801
3/1/1963,2677.6,26.3308,5.7,1701,14.5,21.121,1215.0,4.19,30.51,3.273945485
4/1/1963,2685.6,26.5724,5.7,1717,14.5,21.198,1224.7,4.21,30.48,3.1510616639999998
5/1/1963,2696.4,26.8945,5.9,1870,14.5,21.213,1232.7,4.22,30.51,3.112817223
6/1/1963,2710.3,26.975,5.6,1719,14.0,21.419,1236.2,4.23,30.61,3.137926116
7/1/1963,2711.1,26.8676,5.6,1693,14.0,21.529,1241.8,4.26,30.69,3.189995657
8/1/1963,2721.3,26.9213,5.4,1677,13.9,21.605,1247.5,4.29,30.75,3.1088616510000002
9/1/1963,2739.3,27.1897,5.5,1695,14.2,21.565,1256.5,4.31,30.72,3.033630748
10/1/1963,2755.5,27.3776,5.5,1738,13.9,21.553,1262.8,4.32,30.75,3.058099411
11/1/1963,2760.3,27.5118,5.7,1859,13.3,21.714000000000002,1271.9,4.33,30.78,3.10750482
12/1/1963,2781.8,27.4581,5.5,1774,13.3,21.973000000000003,1273.3,4.35,30.88,3.074019145
1/1/1964,2793.5,27.6997,5.6,1805,13.5,22.045,1277.3,4.39,30.94,3.004146501
2/1/1964,2803.9,27.8876,5.4,1708,13.2,22.201,1286.3,4.36,30.91,2.989184649
3/1/1964,2817.0,27.8876,5.4,1783,13.5,22.279,1292.2,4.38,30.94,2.956852792
4/1/1964,2834.3,28.3439,5.3,1767,12.4,22.316999999999997,1297.9,4.4,30.95,2.9355391539999998
5/1/1964,2851.9,28.5049,5.1,1681,13.6,22.625,1304.7,4.41,30.98,2.92781219
6/1/1964,2862.4,28.5854,5.2,1719,13.6,22.754,1312.8,4.41,31.01,2.966101695
7/1/1964,2875.0,28.7733,4.9,1486,14.7,22.921,1322.1,4.4,31.02,2.8839221339999996
8/1/1964,2894.9,28.9612,5.0,1696,13.0,23.058000000000003,1331.4,4.41,31.05,2.9512195119999998
9/1/1964,2906.7,29.0686,5.1,1703,12.7,22.961,1341.4,4.42,31.08,2.9253087160000004
10/1/1964,2908.5,28.6659,5.1,1754,12.6,23.111,1346.7,4.42,31.12,2.899233942
11/1/1964,2925.6,29.5517,4.8,1596,14.0,22.901,1352.1,4.43,31.21,2.902621723
12/1/1964,2954.8,29.9006,5.0,1672,12.7,23.123,1359.0,4.44,31.25,2.977608385
1/1/1965,2974.8,30.2227,4.9,1626,12.2,23.285999999999998,1366.7,4.43,31.28,2.9222828610000002
2/1/1965,2975.9,30.4106,5.1,1743,12.6,23.658,1376.0,4.41,31.28,2.92026513
3/1/1965,2989.2,30.8132,4.7,1702,12.0,23.730999999999998,1383.6,4.42,31.31,2.936773005
4/1/1965,3003.4,30.9474,4.8,1747,11.4,23.9,1387.5,4.43,31.38,2.9214504939999997
5/1/1965,3019.1,31.189,4.6,1670,11.1,23.878,1388.5,4.44,31.48,2.900985663
6/1/1965,3027.0,31.4305,4.6,1656,11.6,23.68,1392.3,4.46,31.61,3.069143932
7/1/1965,3047.2,31.7258,4.4,1654,11.6,23.978,1402.5,4.48,31.58,3.093475445
8/1/1965,3059.9,31.86,4.4,1613,11.9,24.154,1413.0,4.49,31.55,3.0562261530000003
9/1/1965,3138.6,31.9405,4.3,1627,11.9,24.558000000000003,1421.6,4.52,31.62,2.976057284
10/1/1965,3122.0,32.2626,4.2,1533,12.1,24.9,1430.0,4.56,31.65,2.932487143
11/1/1965,3146.1,32.3968,4.1,1531,11.7,24.89,1435.3,4.6,31.75,2.930005426
12/1/1965,3162.8,32.7994,4.0,1436,11.4,24.941999999999997,1441.8,4.68,31.85,2.965224027
1/1/1966,3172.3,33.1215,4.0,1523,11.9,25.1,1449.2,4.74,31.88,2.936133733
2/1/1966,3186.2,33.3363,3.8,1505,11.2,25.268,1448.3,4.78,32.08,2.977667494
3/1/1966,3200.9,33.7925,3.8,1523,11.1,25.464000000000002,1451.8,4.92,32.18,3.1278127810000003
4/1/1966,3200.4,33.8462,3.8,1563,10.8,25.476999999999997,1453.8,4.96,32.28,3.0531331880000003
5/1/1966,3210.5,34.1683,3.9,1631,10.2,25.24,1453.2,4.98,32.35,3.241910578
6/1/1966,3226.5,34.3293,3.8,1647,9.7,25.307,1455.2,5.07,32.38,3.2884034389999997
7/1/1966,3240.1,34.5172,3.8,1640,9.7,25.525,1451.2,5.16,32.45,3.320130475
8/1/1966,3255.7,34.5441,3.8,1622,9.8,25.565,1447.5,5.31,32.65,3.558586485
9/1/1966,3273.9,34.8662,3.7,1555,10.1,25.8,1451.6,5.49,32.75,3.7141755560000003
10/1/1966,3289.1,35.1077,3.7,1541,10.3,25.686,1448.1,5.41,32.85,3.738273046
11/1/1966,3308.9,34.8661,3.6,1499,9.7,25.74,1451.6,5.35,32.88,3.551882949
12/1/1966,3307.2,34.9467,3.8,1582,9.5,25.781,1458.7,5.39,32.92,3.5288331489999996
1/1/1967,3338.8,35.1115,3.9,1608,9.3,25.904,1463.8,5.2,32.9,3.410301954
2/1/1967,3342.1,34.7133,3.8,1596,9.2,25.809,1470.0,5.03,33.0,3.308150183
3/1/1967,3362.5,34.5176,3.8,1586,8.9,25.944000000000003,1483.9,5.13,33.0,3.2431223439999997
4/1/1967,3359.5,34.8432,3.8,1547,8.8,26.189,1486.7,5.11,33.1,3.1882146000000002
5/1/1967,3365.3,34.5392,3.8,1581,8.7,26.186999999999998,1502.1,5.24,33.1,3.1320876980000003
6/1/1967,3378.6,34.5349,3.9,1704,8.3,26.34,1507.5,5.44,33.3,3.17182544
7/1/1967,3397.5,34.4562,3.8,1642,8.3,26.247,1515.9,5.58,33.4,3.1251155789999996
8/1/1967,3411.6,35.1164,3.8,1595,8.9,26.325,1524.8,5.62,33.5,3.083215155
9/1/1967,3413.6,35.0594,3.8,1667,8.4,26.545,1531.8,5.65,33.6,3.04769857
10/1/1967,3412.7,35.3449,4.0,1730,8.7,26.296,1537.7,5.82,33.7,3.052477525
11/1/1967,3433.2,35.8504,3.9,1680,8.9,26.475,1537.5,6.07,33.9,3.151305849
12/1/1967,3463.5,36.2365,3.8,1616,8.6,26.826999999999998,1543.5,6.19,34.0,3.064008395
1/1/1968,3470.6,36.1975,3.7,1458,9.4,26.996,1546.6,6.17,34.1,3.082912458
2/1/1968,3496.9,36.3272,3.8,1710,8.7,27.021,1550.9,6.1,34.2,3.2396694210000003
3/1/1968,3526.3,36.4406,3.7,1651,8.5,27.474,1554.5,6.11,34.3,3.311258278
4/1/1968,3544.5,36.4934,3.5,1436,8.7,27.374000000000002,1557.3,6.21,34.4,3.0974495660000003
5/1/1968,3562.0,36.9027,3.5,1567,8.2,27.561999999999998,1562.0,6.27,34.5,3.0414529480000003
6/1/1968,3577.3,37.0383,3.7,1755,7.9,27.799,1563.7,6.28,34.7,2.9751243780000003
7/1/1968,3599.1,36.9815,3.7,1647,8.4,28.057,1563.3,6.24,34.9,2.9943469589999996
8/1/1968,3614.2,37.0847,3.5,1645,8.3,28.134,1569.7,6.02,35.0,3.0747834060000003
9/1/1968,3629.3,37.2251,3.4,1534,8.2,28.095,1577.2,5.97,35.1,2.9911154989999997
10/1/1968,3635.6,37.299,3.4,1507,8.4,28.142,1579.6,6.09,35.3,2.931917148
11/1/1968,3650.8,37.7815,3.4,1593,8.1,28.298000000000002,1588.7,6.19,35.4,2.900066414
12/1/1968,3664.7,37.9008,3.4,1527,8.2,28.23,1592.1,6.45,35.6,2.882629108
1/1/1969,3668.5,38.1301,3.4,1554,8.1,28.459,1594.7,6.59,35.7,3.019607843
2/1/1969,3684.9,38.3741,3.4,1442,7.9,28.641,1597.5,6.66,35.8,3.044334975
3/1/1969,3700.8,38.675,3.4,1603,7.9,28.516,1591.1,6.85,36.1,3.121852971
4/1/1969,3714.4,38.5327,3.4,1600,7.9,28.631,1586.0,6.89,36.3,3.070088845
5/1/1969,3729.2,38.3871,3.4,1649,7.9,28.822,1583.8,6.79,36.4,2.982791587
6/1/1969,3741.2,38.7621,3.5,1664,7.7,28.712,1580.6,6.98,36.6,3.157151503
7/1/1969,3764.0,38.9667,3.5,1686,7.8,28.673000000000002,1574.7,7.08,36.8,3.311867807
8/1/1969,3788.9,39.0563,3.5,1637,7.9,28.936,1572.1,6.97,36.9,3.33757698
9/1/1969,3797.4,39.0475,3.7,1693,8.0,28.973000000000003,1569.0,7.14,37.1,3.332980637
10/1/1969,3807.1,39.0589,3.7,1814,7.6,29.122,1564.1,7.33,37.3,3.301224874
11/1/1969,3808.7,38.6908,3.5,1580,8.0,29.089000000000002,1561.1,7.35,37.5,3.2810206839999996
12/1/1969,3815.6,38.5869,3.5,1585,8.0,29.063000000000002,1559.4,7.72,37.7,3.46833498
1/1/1970,3823.6,37.8724,3.9,1800,7.9,29.236,1555.7,7.91,37.9,3.5027460969999997
2/1/1970,3831.1,37.8474,4.2,1950,8.0,29.363000000000003,1538.8,7.93,38.1,3.633168885
3/1/1970,3843.9,37.7983,4.4,1978,8.3,29.215,1533.4,7.84,38.3,3.5758601239999996
4/1/1970,3890.9,37.7011,4.6,2139,8.2,29.238000000000003,1528.3,7.83,38.5,3.692065154
5/1/1970,3864.6,37.6572,4.8,2109,8.6,29.44,1532.4,8.11,38.6,4.176531686000001
6/1/1970,3858.6,37.5354,4.9,2100,8.6,29.54,1534.0,8.48,38.8,4.206905675
7/1/1970,3888.5,37.6275,5.0,2132,8.9,29.533,1540.1,8.44,38.9,4.204080824
8/1/1970,3899.7,37.5604,5.1,2182,8.8,29.656999999999996,1551.0,8.13,39.0,4.0896688910000005
9/1/1970,3906.2,37.3015,5.4,2235,8.9,29.803,1559.2,8.09,39.2,3.862920804
10/1/1970,3887.4,36.5553,5.5,2386,8.7,29.623,1564.5,8.03,39.4,3.76120659
11/1/1970,3881.9,36.3339,5.9,2338,9.3,29.428,1568.4,8.05,39.6,3.745455624
12/1/1970,3893.2,37.1684,6.1,2369,9.8,29.701,1574.1,7.64,39.8,3.4869516939999996
1/1/1971,3929.6,37.4543,5.9,2302,10.5,30.108,1586.2,7.36,39.9,3.347951653
2/1/1971,3937.4,37.3829,5.9,2178,10.4,30.164,1606.5,7.08,39.9,3.2128514060000004
3/1/1971,3948.5,37.3424,6.0,2144,10.6,30.179000000000002,1624.8,7.21,40.0,3.12248996
4/1/1971,3961.5,37.5521,5.9,2206,10.9,30.36,1641.9,7.25,40.1,3.0161844660000003
5/1/1971,3975.1,37.7426,5.9,2229,11.2,30.338,1654.3,7.53,40.3,3.0544586610000004
6/1/1971,4047.8,37.9009,5.9,2180,11.6,30.583000000000002,1661.7,7.64,40.5,3.108704372
7/1/1971,3998.7,37.7909,6.0,2210,11.5,30.451999999999998,1673.9,7.64,40.6,3.127949495
8/1/1971,4019.1,37.5716,6.1,2337,11.5,30.625999999999998,1684.3,7.59,40.7,3.181129165
9/1/1971,4031.0,38.1822,6.0,2301,11.9,30.932,1697.3,7.44,40.8,3.1086519110000004
10/1/1971,4043.6,38.468,5.8,2222,12.6,31.006999999999998,1707.6,7.39,40.9,3.169215747
11/1/1971,4067.4,38.6313,6.0,2304,12.0,31.165,1718.5,7.26,41.0,3.31609183
12/1/1971,4095.0,39.0772,6.0,2320,11.5,31.366,1728.2,7.25,41.1,3.095694262
1/1/1972,4112.8,40.0157,5.8,2324,12.1,31.37,1742.0,7.19,41.2,2.971926428
2/1/1972,4144.0,40.3955,5.7,2111,12.4,31.447,1752.9,7.27,41.4,2.918250951
3/1/1972,4164.9,40.694,5.8,2303,12.3,31.958000000000002,1771.7,7.24,41.4,2.850510678
4/1/1972,4176.5,41.1164,5.7,2229,12.4,32.052,1779.3,7.3,41.5,2.8216911760000003
5/1/1972,4192.4,41.0952,5.7,2192,12.3,32.213,1786.8,7.3,41.6,2.850510678
6/1/1972,4200.6,41.2034,5.7,2279,12.4,32.318000000000005,1797.8,7.23,41.7,2.842592593
7/1/1972,4228.3,41.1879,5.6,2248,11.8,32.556,1817.0,7.21,41.8,2.8669123130000003
8/1/1972,4267.8,41.7352,5.6,2285,11.8,32.731,1834.6,7.19,41.9,2.771774775
9/1/1972,4283.1,42.0547,5.5,2353,12.1,32.787,1848.7,7.22,42.1,2.81535649
10/1/1972,4381.3,42.6321,5.6,2351,11.7,33.328,1864.7,7.21,42.2,2.8315054739999996
11/1/1972,4426.4,43.1184,5.3,2191,11.4,33.459,1872.4,7.12,42.4,2.7164813210000003
12/1/1972,4440.5,43.6139,5.2,2003,11.4,33.588,1887.8,7.08,42.5,2.680851064
1/1/1973,4423.5,43.9001,4.9,2035,11.0,33.916,1897.7,7.15,42.7,2.666106419
2/1/1973,4438.9,44.563,5.0,2259,10.5,34.123000000000005,1893.3,7.22,43.0,2.769991243
3/1/1973,4442.2,44.5844,4.9,2136,10.6,34.168,1878.6,7.29,43.4,2.820284698
4/1/1973,4451.7,44.5103,5.0,2260,10.0,34.035,1875.7,7.26,43.7,2.889093382
5/1/1973,4469.7,44.7949,4.9,2223,10.1,34.107,1883.4,7.29,43.9,2.98818097
6/1/1973,4481.7,44.8241,4.9,2322,9.6,34.022,1885.3,7.37,44.2,3.0725190839999996
7/1/1973,4494.6,45.016000000000005,4.8,2271,9.6,34.294000000000004,1892.5,7.45,44.2,3.059234405
8/1/1973,4482.4,44.9347,4.8,2290,9.8,33.87,1864.0,7.68,45.0,3.1342292869999997
9/1/1973,4508.3,45.343999999999994,4.8,2211,9.4,34.366,1856.9,7.63,45.2,3.0965909089999997
10/1/1973,4548.4,45.6563,4.6,2063,10.2,34.13,1847.8,7.6,45.6,3.011539162
11/1/1973,4558.9,45.8834,4.8,2288,9.9,34.193000000000005,1849.5,7.67,45.9,3.27777451
12/1/1973,4545.6,45.7719,4.9,2332,9.5,33.906,1847.7,7.68,46.3,3.5661531969999998
1/1/1974,4509.3,45.4415,5.1,2400,9.5,33.89,1837.0,7.83,46.8,3.537613152
2/1/1974,4480.9,45.3088,5.2,2432,9.6,33.696999999999996,1827.1,7.85,47.3,3.659711075
3/1/1974,4450.5,45.3135,5.1,2413,9.7,33.749,1820.3,8.01,47.8,3.5303776680000003
4/1/1974,4447.0,45.18600000000001,5.1,2337,9.8,33.861,1814.8,8.25,48.1,3.742158771
5/1/1974,4451.0,45.5153,5.1,2457,9.6,33.957,1799.6,8.37,48.6,3.880896621
6/1/1974,4453.8,45.472,5.4,2497,9.7,33.875,1791.4,8.47,49.0,3.897984185
7/1/1974,4477.2,45.4708,5.5,2526,9.9,33.984,1787.8,8.72,49.3,4.4508889169999994
8/1/1974,4456.7,45.0331,5.5,2609,9.8,34.236,1771.7,9.0,49.9,4.682362225
9/1/1974,4449.8,45.0658,5.9,2723,9.6,33.891999999999996,1754.7,9.24,50.6,5.270111568
10/1/1974,4469.9,44.8969,6.0,2723,9.9,33.798,1751.6,9.27,51.0,5.174726382
11/1/1974,4444.2,43.4159,6.6,3052,9.6,33.441,1744.9,8.89,51.5,5.013479231
12/1/1974,4440.5,41.8924,7.2,3125,10.1,33.375,1738.2,8.89,51.9,5.367526465
1/1/1975,4437.2,41.3111,8.1,3293,10.7,33.646,1732.9,8.83,52.3,4.993563947
2/1/1975,4434.0,40.3562,8.1,2947,11.7,33.94,1737.8,8.62,52.6,4.552646692
3/1/1975,4437.0,39.9284,8.6,3193,11.8,33.87,1751.9,8.67,52.8,4.380520411
4/1/1975,4444.4,39.9825,8.8,2915,12.9,33.913000000000004,1764.3,8.95,53.0,4.347651086
5/1/1975,4470.3,39.8893,9.0,3051,13.4,34.593,1785.1,8.9,53.1,4.102852386
6/1/1975,4546.8,40.1595,8.8,2872,15.3,34.645,1800.0,8.77,53.5,4.015151515
7/1/1975,4498.3,40.5909,8.6,2882,15.0,34.786,1805.7,8.84,54.0,4.011244458999999
8/1/1975,4531.2,40.9584,8.4,2808,15.6,34.875,1813.8,8.95,54.2,4.3285497610000006
9/1/1975,4543.1,41.4732,8.4,2878,16.1,34.963,1815.9,8.95,54.6,4.381717255
10/1/1975,4563.7,41.6418,8.4,2962,15.4,34.957,1817.5,8.86,54.9,4.1774867339999995
11/1/1975,4563.5,41.7507,8.3,2718,16.6,35.22,1820.8,8.78,55.3,4.096813589
12/1/1975,4568.5,42.2684,8.2,2762,16.5,35.556,1827.7,8.79,55.6,4.148816234
