sasdate,RPI,INDPRO,UNRATE,UEMPLT5,UEMPMEAN,DPCERA3M086SBEA,M2REAL,AAA,CPIAUCSL,S&P div yield
11/1/1969,0.0004201791075238224,-0.00946891757340954,-0.055569851154810765,-0.13810950465406946,0.05129329438755048,-0.0011338064467254683,-0.0019198777175748964,0.0027247973261850357,0.005347606326595277,-0.006139015409173208
12/1/1969,0.00181000272386005,-0.0026890050456011,0.0,0.003159560290368518,0.0,-0.000894208341329087,-0.0010895690871212077,0.04911405081193951,0.005319161477600027,0.055520087814470105
1/1/1970,0.002094460918554459,-0.018690226022073077,0.10821358464023279,0.12720225757287512,-0.012578782206860073,0.005934939117487171,-0.002375526782423852,0.024313417742877787,0.005291017634415459,0.009872614052101986
2/1/1970,0.0019595810155782407,-0.0006603292905793265,0.07410797215372204,0.08004270767353636,0.012578782206859965,0.0043345517446779025,-0.01092271321493579,0.0025252538671939884,0.005263170044274691,0.03655797853228198
3/1/1970,0.003335507978454468,-0.0012981572487353876,0.04652001563489291,0.014256860624864844,0.0368139731227164,-0.0050531023564229895,-0.0035153997533459097,-0.011414201284440123,0.005235614053944943,-0.01589949719978381
4/1/1970,0.012153017136549739,-0.0025748563220916202,0.04445176257083359,0.07825219689974813,-0.012121360532344963,0.0007869570830238945,-0.0033314855910034683,-0.0012763243596046784,0.00520834510713826,0.03198022249678553
5/1/1970,-0.006782309539290031,-0.0011651007245660598,0.0425596144187959,-0.014124528603631089,0.047628048989254664,0.0068850607712513156,0.002679127292703411,0.03513535812460983,0.002594035177046749,0.12329519808984445
6/1/1970,-0.0015537604120275208,-0.0032396833339928023,0.020619287202735825,-0.004276556767260194,0.0,0.0033909832425582822,0.00104356910070743,0.04461258167649036,0.005167970158442377,0.007246221471622369
7/1/1970,0.007719055766125485,0.0024506783558029504,0.02020270731751947,0.015123161574220828,0.034289073478632165,-0.00023699490571873626,0.003968646437218185,-0.004728141195946012,0.0025740039951728426,-0.0006717050625504848
8/1/1970,0.0028761479470850375,-0.0017848621337622314,0.01980262729617973,0.023181381107281074,-0.011299555253933282,0.004189903071619569,0.00705253481211909,-0.037421385048146315,0.0025673955052459545,-0.027591667297525446
9/1/1970,0.001665407320707812,-0.006916763592217208,0.05715841383994883,0.02399934065465305,0.011299555253933247,0.004910874316164584,0.0052729850168122105,-0.0049321924893190585,0.005115100666770409,-0.057040428722801226
10/1/1970,-0.004824480718824283,-0.02020735779514388,0.0183491386681964,0.06537709561019225,-0.02272825107755629,-0.006057972957466712,0.0033934149155857916,-0.007444203111730083,0.005089069507471228,-0.026683774789451328
11/1/1970,-0.0014158292043715975,-0.006074992753569504,0.07020425867324856,-0.02032246062584775,0.06669137449867235,-0.006604484557814382,0.0024897073092398276,0.0024875634718019286,0.005063301956546855,-0.004196536001409678
12/1/1970,0.002906717072743476,0.02270774814621591,0.03333642026759171,0.013172062126771631,0.05236798551731594,0.009234113205483178,0.0036276889425990214,-0.052274488252043005,0.005037794029957081,-0.07151535708958891
1/1/1971,0.009306197960430005,0.007662585215720333,-0.03333642026759172,-0.028689614876957457,0.06899287148695142,0.013610201896784455,0.007657538288443573,-0.03733767043764412,0.002509411605425707,-0.04067920246721113
2/1/1971,0.0019829674732182324,-0.0019081425190680958,0.0,-0.05537128578892215,-0.009569451016150672,0.0018582431681149908,0.012716680906693919,-0.03878602503515654,0.0,-0.04118988064071385
3/1/1971,0.0028151529516487906,-0.0010839703277363475,0.01680711831638119,-0.015733781302213184,0.01904819497069441,0.0004971579241655253,0.011326831710261739,0.01819504359122934,0.0025031302181184748,-0.028528083680591336
4/1/1971,0.003286981467660891,0.0055998917943117215,-0.016807118316381174,0.028507677622755242,0.027908788117076658,0.005979634262863162,0.01046937655180733,0.005532517569725698,0.002496880198587146,-0.03463813689792266
5/1/1971,0.0034271635994022457,0.0050601279101325156,0.0,0.010372133572421173,0.027150989065950683,-0.0007249003579485225,0.007523850794988127,0.03789357294521879,0.004975134640113708,0.012609768471309806
6/1/1971,0.018123618627406628,0.004185428519015166,0.0,-0.022228177602734198,0.03509131981127019,0.008043246855131617,0.004463216094197661,0.014502561366626901,0.004950505159856205,0.01760365953238363
7/1/1971,-0.01220421535402316,-0.0029065256061816796,0.01680711831638119,0.013667638728663835,-0.008658062743114541,-0.00429262558064607,0.007315058401406315,0.0,0.0024660924951934683,0.006171637707071432
8/1/1971,0.005088688672967796,-0.005819887052412998,0.016529301951210506,0.055875540027059474,0.0,0.005697647949049797,0.006193814095765902,-0.006566011770890558,0.002460025840862399,0.016858540645280785
9/1/1971,0.0029564871661160543,0.016120992579359356,-0.01652930195121047,-0.015524244503492116,0.03419136474827934,0.009941925353773093,0.007688705963145433,-0.019960742562537943,0.002453988961566566,-0.023047054013843323
10/1/1971,0.003120900162736685,0.007457288421191621,-0.03390155167568134,-0.03493611983579055,0.05715841383994862,0.0024217386995304983,0.0060501227163211975,-0.006743113884890197,0.0024479816386400372,0.019294995774030037
11/1/1971,0.005868590385072446,0.00423610186332349,0.033901551675681416,0.03623905161620661,-0.048790164169431945,0.005082684814494315,0.006362941406081555,-0.017747906123405644,0.002442003655551809,0.04530277103478512
12/1/1971,0.006762742622194784,0.011476347992449402,0.0,0.006920442844573757,-0.04255961441879589,0.006428833451419032,0.005628587117410315,-0.0013783599701212709,0.002436054797881121,-0.06877473162607936
1/1/1972,0.004337344454125042,0.023732700399952688,-0.03390155167568134,0.001722653311446156,0.050858417233490945,0.000127518490353908,0.007953474005149124,-0.008310297133628037,0.0024301348532918907,-0.040801826765148604
2/1/1972,0.00755744319802401,0.00944651551863267,-0.017391742711869107,-0.0961280701234812,0.02449102000829591,0.002451566886840011,0.006237680816053017,0.011065119812472607,0.004842624475787991,-0.018225924071176267
3/1/1972,0.005030760769547273,0.007362268809117415,0.01739174271186902,0.08705085197236466,-0.008097210232619362,0.01611895162776997,0.010667978377890568,-0.004135085147802879,0.0,-0.02348628393886373
4/1/1972,0.0027813094870946706,0.010326407242460487,-0.017391742711869107,-0.0326595664348163,0.008097210232619303,0.0029370431986271758,0.004280490906398903,0.008253141756720482,0.002412546405383926,-0.010161750493375537
5/1/1972,0.003799787100061316,-0.0005157423154376581,0.0,-0.01673868531796265,-0.008097210232619362,0.005010513866914304,0.004206281965173047,0.0,0.0024067400305650593,0.010161750493375591
6/1/1972,0.001954009915184809,0.0026294508616511183,0.0,0.0389223811777782,0.008097210232619303,0.003254252767317881,0.00613738466133523,-0.00963531198367203,0.002400961537538268,-0.0027816428856553225
7/1/1972,0.006572648796228179,-0.00037625332244684944,-0.017699577099400975,-0.013695818232102527,-0.04959694113937206,0.0073373329147387555,0.010623094256872198,-0.0027700848738157124,0.0023952107259546285,0.008519080895219664
8/1/1972,0.009298450960089358,0.013200373532168594,0.0,0.01632509231472345,0.0,0.005360957591031913,0.009639684679383873,-0.002777779563902275,0.0023894873973814854,-0.03374777347482295
9/1/1972,0.0035785744957596817,0.007626254441215982,-0.01801850550267825,0.02932508539905732,0.02510592113107626,0.0017094543068192684,0.007656215282844629,0.004163781171779514,0.004761913760243785,0.015601064978477498
10/1/1972,0.02266843752268486,0.013636338774252844,0.018018505502678212,-0.0008503401872930129,-0.033616610798984974,0.016365789155970183,0.008617492871647963,-0.0013860016078771403,0.0023724803536303955,0.0057196468156067255
11/1/1972,0.010241128597930851,0.011342329513339399,-0.05505977718302731,-0.07048270894460294,-0.025975486403260563,0.00392292416189328,0.0041208481958678045,-0.012561225872973304,0.004728141195945896,-0.04147112896235049
12/1/1972,0.0031803701146587717,0.01142608672526192,-0.019048194970694363,-0.08971200392964826,0.0,0.0038480516408072015,0.008191099464928513,-0.00563381771825602,0.002355713692459205,-0.013203105553518918
1/1/1973,-0.0038357447751181783,0.00654069109668253,-0.059423420470800764,0.015849762210877003,-0.03571808260207923,0.00971801912043966,0.005230496669089198,0.00983844900028794,0.004694844304207885,-0.00551516724078483
2/1/1973,0.0034753600605388927,0.014987320325063017,0.02020270731751947,0.10442641859130797,-0.04652001563489282,0.006084764287240076,-0.0023212883016296153,0.0097425961988184,0.007001195458983561,0.03822502075828238
3/1/1973,0.0007431512204289099,0.0004801037475249674,-0.020202707317519355,-0.05598731638791776,0.009478743954543739,0.0013178898101688708,-0.007794519697888597,0.009648593115831937,0.009259325412796726,0.017993677769413473
4/1/1973,0.002136296475782039,-0.0016633989919845379,0.02020270731751947,0.05642989218624613,-0.05826890812397576,-0.0039001266392507056,-0.001544895494119411,-0.004123717183862041,0.006888660995185316,0.024104907665147182
5/1/1973,0.004035246581212738,0.006373670591579252,-0.020202707317519355,-0.01650717830213493,0.009950330853168092,0.0021132349151645347,0.004096731009667342,0.004123717183862156,0.004566217979581184,0.0337220867752959
6/1/1973,0.002681146454978199,0.0006516475531596533,0.0,0.04357124829364031,-0.05077232537342326,-0.002495267627688196,0.0010083053365745726,0.010914160180678553,0.006810469002526879,0.02783294263513889
7/1/1973,0.0028742374655111253,0.00427204092277647,-0.020619287202735818,-0.02220862015227834,0.0,0.00796303756926861,0.0038117468990665356,0.010796326190222864,0.0,-0.00433308345141069
8/1/1973,-0.0027180589308175747,-0.0018076573531538244,0.0,0.008331554442726971,0.020619287202735825,-0.012440744926979408,-0.015173990066067386,0.030405514768112544,0.01793770068666725,0.024218612177618577
9/1/1973,0.005761525052822349,0.009067538730445628,0.0,-0.03510691569083908,-0.041672696400568074,0.014538036694873075,-0.0038162856389865794,-0.006531701863215124,0.004434597067865775,-0.012081502797877713
10/1/1973,0.008855380446670742,0.00686374058241833,-0.04255961441879601,-0.0692836677861945,0.0816780310142671,-0.006890940605937675,-0.004912688369905172,-0.003939598004080314,0.008810629682154906,-0.02785050202789342
11/1/1973,0.0023058435875176007,0.004961791789169758,0.0425596144187959,0.10351683942843679,-0.029852963149681045,0.0018441818378960818,0.000919590035863849,0.009168368086879507,0.0065574005461590396,0.08471339149206439
12/1/1973,-0.0029216342381618425,-0.0024330301685396216,0.020619287202735825,0.01904819497069441,-0.041242958534049134,-0.008428954880750518,-0.0009737099114013643,0.0013029317804160619,0.008676844025688815,0.08432278991816824
1/1/1974,-0.008017801292633324,-0.007244581279878794,0.04000533461369899,0.028742468865653945,0.0,-0.0004720042568012654,-0.005807816145981606,0.019342962843130935,0.010741241831412616,-0.008035230089177036
2/1/1974,-0.0063180117173845,-0.0029245103229248596,0.01941808585710173,0.013245226750020723,0.010471299867295437,-0.005711172994741441,-0.00540379579750595,0.0025510217916052047,0.010627092574286193,0.033931954151522795
3/1/1974,-0.006807469690919555,0.00010372722837996535,-0.01941808585710174,-0.007843177461025893,0.010362787035546658,0.0015419746257246357,-0.0037286877657666108,0.020177229285950785,0.010515343999522907,-0.035979349716049665
4/1/1974,-0.0007867378882896862,-0.0028176969896248983,0.0,-0.03200273108617383,0.010256500167189282,0.003313122391655761,-0.0030260538620442636,0.029522439266321834,0.006256537614305358,0.05825780307691689
5/1/1974,0.0008990785051579785,0.007261228821919606,0.0,0.050073037982321135,-0.020619287202735818,0.0028311086767938485,-0.008410850822791645,0.01444068415479421,0.01034135379473253,0.03640355842380071
6/1/1974,0.0006288743357019816,-0.0009517812544992073,0.05715841383994883,0.01614891775859412,0.010362787035546658,-0.0024177391185278762,-0.004566980925922175,0.01187662416257933,0.00819676720417849,0.0043933290432263015
7/1/1974,0.0052401866635560295,-2.639021451009077e-05,0.0183491386681964,0.011547012630663168,0.02040887163120725,0.00321254641960864,-0.002011623387342739,0.029088729256925294,0.006103782938017666,0.13264428899034983
8/1/1974,-0.0045892691836408915,-0.009672586762710081,0.0,0.03232998222629194,-0.010152371464017962,0.007387896399889542,-0.009046276047360456,0.031605339415331044,0.01209692170882853,0.05069889865962302
9/1/1974,-0.0015494305014140432,0.000725869049139695,0.07020425867324856,0.04276720753703116,-0.020619287202735818,-0.010098723683145632,-0.009641635489301904,0.026317308317373358,0.013930573535947002,0.1182488012093769
10/1/1974,0.004506885662661017,-0.003754893938189798,0.01680711831638119,0.0,0.030771658666753687,-0.0027773691955855465,-0.0017682461898466336,0.003241493924171023,0.007874056430905866,-0.01826506801753724
11/1/1974,-0.005766161745420025,-0.03354301658829191,0.09531017980432474,0.114062899730588,-0.030771658666753774,-0.01061893706503581,-0.003832408523058879,-0.04185633005195049,0.009756174945364656,-0.03165633335180328
12/1/1974,-0.0008328925487397305,-0.03572130723235803,0.0870113769896299,0.023637169766154348,0.05077232537342314,-0.0019755753551826414,-0.0038471524008245896,0.0,0.007736982502152401,0.0682370500011594
1/1/1975,-0.0007434358340542761,-0.013973197238489117,0.11778303565638346,0.05236472020586244,0.05770831762064677,0.008087061576555053,-0.0030537893571599304,-0.006772034909944585,0.007677580899034332,-0.07221730869256425
2/1/1975,-0.0007214356882477394,-0.023386190562872024,0.0,-0.11101129963866957,0.08934510033584996,0.008700081509111524,0.0028236397589059222,-0.02406992994026701,0.00571974867278713,-0.09244111827097681
3/1/1975,0.0006763612026527606,-0.01065718827682231,0.059898141581069014,0.08017320997708725,0.00851068966790883,-0.002064592976399952,0.008080967836670878,0.005783706116848761,0.0037950709685515343,-0.03854122176876082
4/1/1975,0.001666404330943959,0.0013540082333022233,0.02298951822469878,-0.0910910939301893,0.08912777989600733,0.0012687548727037994,0.007053097892243558,0.0317847414943135,0.0037807228399061523,-0.007531813598300239
5/1/1975,0.005810643739670711,-0.0023337408772546708,0.022472855852058576,0.04559958593207686,0.03802739558923932,0.019852927754704982,0.0117204249194864,-0.005602255548669675,0.0018850146957714257,-0.05795328330595597
6/1/1975,0.01696816836303113,0.006750907601132275,-0.022472855852058514,-0.06046075454855483,0.13259812144152416,0.0015020656222556356,0.008312228830749556,-0.014714470354002541,0.007504725654067792,-0.021607351800863032
7/1/1975,-0.01072414120792349,0.01068487844722606,-0.022989518224698833,0.003475846391352544,-0.019802627296179754,0.004061591906616946,0.0031616633375788523,0.007950070265460522,0.00930239266231341,-0.0009735518459967571
8/1/1975,0.00728725745471404,0.009013013914300646,-0.023530497410194046,-0.02601201141376563,0.03922071315328133,0.002555233155568192,0.0044757637916325015,0.012366655637211892,0.0036968618813262026,0.07613102566184665
9/1/1975,0.0026227933442181184,0.012490518028087278,0.0,0.024623122301611445,0.03154835773492606,0.0025201193211147155,0.001157120552284046,0.0,0.007352974305258733,0.01220815716372132
10/1/1975,0.0045240996037738184,0.004057034981805509,0.0,0.028769107380430963,-0.04445176257083392,-0.00017162471438006473,0.0008807178419231136,-0.010106767669774357,0.0054794657646255705,-0.047730909002745514
11/1/1975,-4.3825050405777643e-05,0.0026117471451890637,-0.01197619104671565,-0.08596840011665506,0.0750351859429141,0.007495368319795768,0.0018140345243372465,-0.009070356969964265,0.007259560012804102,-0.01950030775907857
12/1/1975,0.0010950504817432403,0.012323544334498308,-0.012121360532344963,0.016058739258148415,-0.006042314455962698,0.009494815311368294,0.003782380828384812,0.0011383040500602814,0.0054102927282477006,0.01261355059348042
1/1/1976,0.006262499055928264,0.014482352484511527,-0.03727139479723154,-0.004717845803991763,0.006042314455962662,0.009879042074548523,0.006598524282660398,-0.021852508437623493,0.00359066813072854,-0.08710226553267564
2/1/1976,0.00574782786014978,0.009531208475423577,-0.02564243061333767,0.01802500135020791,-0.0182375875497809,-0.0008079232633816312,0.011457107599193895,-0.005830920310793099,0.0017905107737882938,-0.0369792431702117
3/1/1976,0.002678245191493648,0.0010111364371931328,-0.013072081567352888,-0.06303910991095232,0.012195273093818206,0.004948715929412956,0.007494681762260383,-0.0035149421074446084,0.0017873105740958803,-0.004055022029307776
4/1/1976,0.0034882254051104965,0.0057128353302806035,0.013072081567352921,0.11150597712932155,-0.0370412716803491,0.007102125938123039,0.008444246782662968,-0.0141846349919563,0.001784121793501392,-0.0015792241597990635
5/1/1976,0.001138573040001278,0.004541404559462238,-0.03974032864951411,-0.04989697114462304,-0.05826890812397576,-0.007157593669784341,0.005274552024933691,0.021202207650602906,0.005333345975362603,0.01315897574824376
6/1/1976,0.001158723816962002,-4.339360858497977e-05,0.026668247082161273,-0.0028663581072512997,0.11926342082681755,0.011361878334309251,-0.00021044878280445213,0.004651171175730659,0.005305052229693319,0.0003127695727641047
7/1/1976,0.0062638495399846205,0.005875230104402023,0.025975486403260736,0.061911283949877674,-0.07365290957476532,0.0029024417297846728,0.0027848584847843844,-0.00698489452195087,0.005277057100843819,-0.015354963523680347
8/1/1976,0.0025541167067900513,0.006896781925554598,0.0,-0.02458300645569073,-0.00638979809877101,0.0018029343534884444,0.0061203863273234516,-0.012933748784568355,0.005249355886143745,0.01655915679995245
9/1/1976,0.0007012399484117915,0.002933877330344135,-0.025975486403260677,0.005859055189403082,-0.025975486403260677,0.0037864903111212646,0.005720244406871192,-0.008318526875090647,0.005221943981151846,-0.01325085093704073
10/1/1976,6.372470927745041e-05,0.00033944064554374074,0.013072081567352921,0.011955735920148841,0.0,0.001602890979860373,0.007490671729157659,-0.007185659660874486,0.00519481687710393,0.051887667155575266
11/1/1976,0.008586829970222446,0.014541175282609805,0.012903404835907782,-0.04124653284121434,0.006557400546159261,0.0057654208342526785,0.008200968567100758,-0.008449054486527633,0.0034482792789159236,0.023769533380652626
12/1/1976,0.0017674168760142808,0.010341914412373006,0.0,0.03306373914326817,-0.013158084577511199,0.01311168922719893,0.0069183305753524145,-0.03327478888487221,0.005150225976315861,-0.017401632912898188
1/1/1977,-0.006474698621687948,-0.0054716601244868,-0.03922071315328127,-0.00928639519631183,0.006600684031352093,-0.0031482643863222633,0.006266444601397664,-0.002509411605425807,0.005123836999869466,0.020090714609047333
2/1/1977,0.0035694334202882616,0.01510426922769917,0.013245226750020505,0.04096020196985665,-0.03344793406754013,0.005489687337664588,0.00040294147820287533,0.010000083334583179,0.010169579169629012,0.03867081783669815
3/1/1977,0.0050891765290785465,0.012377752339349991,-0.02666824708216118,-0.007323601308586873,-0.013698844358161802,0.0006907361928151025,0.004170965116152143,0.007434978487518212,0.0050462680676244395,0.015169180599971833
4/1/1977,0.005751890446244462,0.009013782295384938,-0.027398974188114503,0.007323601308586779,-0.006920442844573795,0.0014330832313837125,0.002604298562141159,-0.00743497848751809,0.006688988150796489,0.028961897106518048
5/1/1977,0.003269031468374569,0.008467623135161176,-0.028170876966696335,-0.09054542987268567,0.03413300636945862,0.0028335757740890186,0.0044914737648455005,0.0012430082395972445,0.0033277900926747457,0.016186103860562073
6/1/1977,0.0019521521401401304,0.007346883548937044,0.02817087696669644,0.13053125400437784,-0.03413300636945847,-0.00031738475232688014,0.002287875264353711,-0.012500162764231494,0.004971012722020402,0.007730719108784235
7/1/1977,0.006122425892138056,0.0017014520789968327,-0.04255961441879589,-0.09311374097066609,-0.006968669316093316,0.008088250330102967,0.002332217903668835,-0.0012586534071961774,0.004946423935325395,0.0015239171626687065
8/1/1977,0.0040951193674688205,0.00020882407065658915,0.014388737452099452,0.01285856118329523,-0.028370697129215576,-0.000551188349759636,0.003414070261560689,0.0050251362026729795,0.004922077205428455,0.03528781862086603
9/1/1977,0.006182842912464175,0.004711988437178566,-0.028987536873252298,-0.004499055867204783,0.007168489478612497,0.003119391234127607,0.0041897781561308816,-0.007547205635382966,0.003267976764616013,0.026097305307832587
